id,text,sentiment,human_sentiment
1477,'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones @apple' - #SwitchToLumia,-1,negative
1478,Alabama anti-discrimination bill to be named after Apple's Tim Cook http://t.co/tnuYzI7QbT #AAPL,0,neutral
1479,"Why Apple Needs China to Love the Apple Watch  $AAPL #aapl
http://t.co/Jxo4stP9b7",0,neutral
1480,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/ueCSTwoPcp",0,neutral
1481,Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,-1,negative
1482,Watch out @Apple.  http://t.co/B3Uq7YeDlx,0,neutral
1483,@apple my laptop is burning my legs what do u have to say about this,-1,negative
1484,"Rumor Roundup: Crescentgate-gate $AAPL #aapl
http://t.co/iQOYgnD72G",0,neutral
1485,Worth reading: #design comparison of @Google and @Apple's map apps: http://t.co/7vGUivRy0C #UX,0,neutral
1486,RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude,-1,negative
1487,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that,1,positive
1488,@apple the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt,-1,negative
1489,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,0,neutral
1490,@apple I wish camera on the side in next #iPhone and #landscapeTwitter on @twitter app in new #2015! #RD,0,neutral
1491,DEAR APPLE THIS IS THE WORSE SERVICE EVER @apple http://t.co/JHPs71DF0W,-1,negative
1492,"#Apple Wants To Make Your Commute Much Easier, According To This New Patent #aapl http://t.co/fKMNHCmwJU http://t.co/wdqAzQowt3",0,neutral
1493,"'@OneRepublic: Studio at 45,000 ft. One outlet, 4 computers. @Apple we need the batteries of the future NoW!!!! http://t.co/MjnnSFZFp5'",0,neutral
1494,@jakeflem @Apple  Sorry that you're going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free,1,positive
1495,"#AAPL:iPhone 7 Rumors: Might be Called iPhone 6S, Coming in 3 Styles...http://t.co/0XbmuVdZpL",0,neutral
1496,"Yeah, I'll definitely be going to the @apple store after finals. Damn MBP Graphics card failing again, this is bullshit for a $2500 computer",-1,negative
1497,Headed to @IKEA and @Apple Store today. Yikes or Yay? #dayoffduties,0,neutral
1498,Game*** @Apple you bitches really trying me tonight! RT @DreMacsAMillion: @WhoSFlyy__ gams night gawd,-1,negative
1499,Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] http://t.co/Chvmx9EHiy #AAPL,0,neutral
1500,There needs to be a Texas flag emoji @apple,0,neutral
1501,RT @JOJOxSweat: WHY MY CHARGERS ALWAYS GET NECKS &amp; SHIT @apple,-1,negative
1502,JMP raises Apple Inc price target to $150 on 'exceptionally strong' demand for ... http://t.co/SOmV4lx8Ao #AAPL,0,neutral
1503,Pencil Skirt and Pacifier: Tech Tuesday: All About the Leather @apple http://t.co/vRRxo3SV0c,0,neutral
1504,"proof @apple does not use it's own products. freaking MAIL shows up in SEARCH FOR FILE in the FINDER!

nut kicks. http://t.co/64hu4wqNkV",-1,negative
1505,UBS hikes FQ1 #iPhone forecast following Google checks #AAPL http://t.co/92YmzRBBuw,0,neutral
1506,"@TeamCavuto @FairOaksTrader @Apple  Still Misplaced, but they are the companies with the most power to do something.",0,neutral
1507,"MasterCard Teams up with Gwen Stefani to Promote Apple Pay $AAPL #aapl
http://t.co/EToKp308cW",0,neutral
1508,@apple you are loosing all the things that used to make you so much better to live with than windows,-1,negative
1509,Photographing the White House Christmas Decorations With an iPhone 6 by @BrooksKraftFoto  @apple http://t.co/lPDqbJqnV5,0,neutral
1510,Lol tryna figure out why this file say its from 1984? @tim_cook @apple @StephanieKMBC http://t.co/oxgYTgW3P7,0,neutral
1511,Here Is The New @iPad Ad #aapl http://t.co/Ec6QKDdTsK http://t.co/Cbpe7mtKvb,0,neutral
1512,@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple,0,neutral
1513,RT @Totterdells: Explore all the Apple rumours for 2015 http://t.co/dFfeIjBDZE #Apple2015 #TechIreland @Apple http://t.co/M6vrskWmLF,0,neutral
1514,@Apple with the Hour of Code for @codeorg http://t.co/mCxrLxX9kb via @TechCrunch. How about startups join and teach coding too?,0,neutral
1515,Frustrated after unsuccessfully trying to fix outgoing SMTP configuration. &lt;3 @Apple but this is unacceptable #YosemiteProblems #apple #help,-1,negative
1516,@Apple co-founder Steve Wozniak talks about Steve Jobs &amp; Apples early days. via @DesignTaxi http://t.co/JWxSOuTLP7,0,neutral
1517,"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy $AAPL #aapl
http://t.co/w6zGbxeEs0",0,neutral
1518,"#Verr?cktes #Ger?cht: #iPhone6s zum @Apple [#Apple] Watch. (#Thursday, 4 #December) http://t.co/w8KyZdoUtE",0,neutral
1519,@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! http://t.co/HcTgCIjxBS,-1,negative
1520,It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC,1,positive
1521,RT @IHCFO: Gonna go out on a limb. #Twtr will be this decade's #AAPL.,0,neutral
1522,@OneRepublic @Apple #AppleAddict ! The show in Paris was Amazing !!!! Thank you guys !!!! See you soon !,1,positive
1523,"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple",-1,negative
1524,Thank you @Apple,1,positive
1525,@thehill @Apple i cite the 4th amendment as a retort,0,neutral
1526,"Spent 6000 EUR at Apple. iPhone 6 camera no longer works.Told I got water in it,I did not. Unacceptable customer service @apple",-1,negative
1527,@Apple the no caller ID thing is scary as heck and I suggest you stop it,-1,negative
1528,THE FUTURE OF #APPLE #aapl http://t.co/0MO7dUeyh6 http://t.co/txHppUeWp7,0,neutral
1529,"#AAPL:My Three Horsemen Of The NASDAQ 100:  Apple, Microsoft And Gilead Scie...http://t.co/cDvoZfGSBX",0,neutral
1530,Apple Inc. Weekly Roundup: Facebook Ads &amp; iPad 4 http://t.co/1YrNUvCJel #AAPL,0,neutral
1531,"@ThisDueeMarco @Apple thats annoying, they never get stuff right the first time.",-1,negative
1532,@apple thank you http://t.co/wmSinAAuQf,1,positive
1533,This is why I would never want to own an @apple device. But sadly people seem to be okay with that. http://t.co/EK4vESbigs,-1,negative
1534,how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games,-1,negative
1535,@Apple YOU'RE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO,-1,negative
1536,'@Apple: What to Expect in 2015' http://t.co/36w26XZlzb,0,neutral
1537,"#Alle #News zu #iPhone, #iPod und @Apple [#Apple] Watch. (#Monday, 8 #December) http://t.co/iO3m7jkK4t",0,neutral
1538,"Apple Stores recruiting fashion/luxury experts ahead of Apple Watch debut $AAPL #aapl
http://t.co/AD9wcBYfRa",0,neutral
1539,I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more @Apple product with shit design.,-1,negative
1540,Thank u @Apple for having outstanding customer service &amp; exchanging a phone case that was clearly not made 4 the power user #customerforlife,1,positive
1541,Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker,1,positive
1542,"Does anyone know if theres a #smartwatch  with a old fashioned clock face? 
Grandma needs a watch. @Samsung  @apple @mota",0,neutral
1543,Is @apple the most searched for company and @google the most searched on platform?,0,neutral
1544,Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,-1,negative
1545,tell ur update to stop capitalizing everything @apple,-1,negative
1546,"@juji246 @stephanies0601 @BradPaisley @Applebees OOPS. SORRY, APPLEBEES. I MEANT @apple",0,neutral
1547,"@MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated",0,neutral
1548,can we get a touch screen macbook @apple,0,neutral
1549,Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys,0,neutral
1550,Zoonova What-If analysis #AAPL #LNKD #FB #GOOGL #TSLA Stocks Options Bonds FRN MM. % -10 bps Vol + 20% Nasdaq 4500 http://t.co/NpIEpe7dp5,0,neutral
1551,5 Companies Growing Faster Than Apple Inc. http://t.co/SvbEfgMS7O #AAPL,0,neutral
1552,Thank you to the nice lady at @Apple in #RegentsStreet for helping me grab my phone today ^_^ You are a life saver!,1,positive
1553,Daring Fireball: Transmit iOS and iCloud Drive @Apple http://t.co/kCByq0221c,0,neutral
1554,My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i,0,neutral
1555,"#iPhone6c release date, #rumours and #leaked images: #Will @Apple [#Apple] release a .... (#Thursday, 4 #December) http://t.co/BoA50OHs0b",0,neutral
1556,All they do is steal your money @apple :),-1,negative
1557,An OSX update just bricked my MacBook Pro!. @apple fuck..,-1,negative
1558,Just watched my dad struggle to answer a call because his #iPhone wouldn't let him answer. Great job on #iOS @Apple!!! Not...,-1,negative
1559,@apple on hold 56 min....,-1,negative
1560,@engadget why are apple users surprised? @apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep,-1,negative
1561,How do I only have 12.7 GB used if my phone is 16 GB? @Apple http://t.co/itSSqNqLIa,-1,negative
1562,"Apple's $1bn anti-competition trial might collapse $AAPL #aapl
http://t.co/okgLdIN1ny",0,neutral
1563,Wells Fargo Continues Promoting Apple Pay With New Advertisement http://t.co/5XarM27WRi #AAPL,0,neutral
1564,@engadget @apple It happened to me.,0,neutral
1565,I'm going to press the play button!! Wait no I'm not :( @apple fix your apps http://t.co/eteewIIjrO,-1,negative
1566,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",-1,negative
1567,Why I Hate #Apple. #aapl  http://t.co/inkCjYw0Lq,-1,negative
1568,@PatrickPaltrow @Apple between 4 and 8,0,neutral
1569,@nialIhburn @Apple TRES,0,neutral
1570,@apple your freaking computer went psycho and ruined my life thanks a lot!!!,-1,negative
1571,Apple: Facing A Challenge From Google's Android http://t.co/apqD7jWn7B #AAPL,0,neutral
1572,Is Apple a symptom of a tech bubble? Could Apple be overvalued? 700B Reasons for Apple's Valuation: https://t.co/MssFgcQiaF #Apple #AAPL,0,neutral
1573,"Mark Zuckerberg's Newest Frenemy: Tim Cook $AAPL #aapl
http://t.co/PzNcxFZ68S",0,neutral
1574,@Apple retail locations to offer free coding workshops Dec 11th as part of 'The Hour of Code' http://t.co/4YVXawpyjb,0,neutral
1575,Free s/o @apple for this nice iPad,1,positive
1576,RT @bella_bong_: @apple U need to get ur fucking shit together and let me txt while on YouTube,-1,negative
1577,Photo: Yaaass. Shoutout to @apple.holidays and to @stevejobs for being amazing! #iPhone #stevejobs... http://t.co/6IObBn59MQ,1,positive
1578,"the silicone on my case is peeling, wtf @apple",-1,negative
1579,Man the @ESPN3 app on @apple TV is some hot garbage.,-1,negative
1580,"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",0,neutral
1581,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
Amazon
@apple
WoW Facts... http://t.co/9BPay5nh8G",1,positive
1582,MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.,-1,negative
1583,Finally got my iPhone 6! @apple =) Such a relief after using my 4 for months!,1,positive
1584,Not sure who is worse @ATT @Apple vacations or @SovereignBankUS,-1,negative
1585,@iamrayuko @Apple because you know you don't want none!,0,neutral
1586,First tweet from my new @apple #iPhone 6 Plus. #newtoy,1,positive
1587,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!",-1,negative
1588,"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/hXhnN8og6K",0,neutral
1589,"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/76QIXLKyS3",0,neutral
1590,Apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience http://t.co/v4OFDCnz85 #AAPL,0,neutral
1591,"Hey @apple could you make an iPhone charger that lasts more than a month? Sincerely, a broke high school student who wants her phone charged",-1,negative
1592,Siri be on that bull shit telling me it's not gonna rain and shit da fuck I pay for her for @apple,-1,negative
1593,I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool,-1,negative
1594,"TheStreet: #Cramer Says Buy mApple, as #Avago Tech's Earnings Hint at Big Demand #avgo #aapl http://t.co/iabVpFUIoc",1,positive
1595,"Foreign Currency Exchange May Be A Headwind For Apple $AAPL #aapl
http://t.co/7GiTFxqS5j",0,neutral
1596,I hope no one ever cons me into getting another crappy @apple product again,-1,negative
1597,"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple",-1,negative
1598,Yay @Apple customer support was super nice and helpful and now my iMessages is verified.,1,positive
1599,WHAT THE ACTUAL FUCK @apple,-1,negative
1600,How in the heck isn't there a taco emoji? @apple,0,neutral
1601,My phone is on acid right now @apple fix this,-1,negative
1602,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT,-1,negative
1603,@RedXPower @ChristmasCount @Apple but these phones make people fat lol,-1,negative
1604,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!,-1,negative
1605,Major News Outlets Seek Permission to Share Steve Jobs' iPod Lawsuit Deposition Video http://t.co/K1o0qEEVZL #AAPL,0,neutral
1606,fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you @apple,-1,negative
1607,Ok seriously... When is @apple going to fix iOS 8? I'm still missing music!,-1,negative
1608,Who annoys me more @at&amp;t or @apple @SamsungMobileUS  here I come for a galaxy s5,-1,negative
1609,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks",-1,negative
1610,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,1,positive
1611,@radbarakat @Apple aPPLE SUPPORT HAVE A TWITTER I THINK,0,neutral
1612,I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1,0,neutral
1613,@Apple's share of UK smartphone sales soared to 39.5% in the 3 months to October thanks to #iPhone6 launch,1,positive
1614,Hey @panerabread how about you teach your people how to use @apple pay?,0,neutral
1615,#Win a #New @Apple @iPad Mini 3 with an @iTunes Gift Card! http://t.co/5pZl2WA9sv,0,neutral
1616,"Stock #Market Today Moving on WMT, #AAPL, and Uber News: Money Morning: The company reported more than 1.5 bil... http://t.co/BQ7JGdBO7k",0,neutral
1617,"Lol fuck you @apple, if I'm going to pay you my left arm &amp; leg for a product.. make it last for more then a couple months #ShittyChargers",-1,negative
1618,I called Operator @Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL. Shehungup @tim_cook  HELP!,0,neutral
1619,@Macys Why do I have to sign when making an @Apple Pay transaction?,0,neutral
1620,#iOS: A visual history http://t.co/Ymt6E0IeFL (via @verge) @Apple #ipaded #edtech,0,neutral
1621,RT @toricolelli: My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple,-1,negative
1622,@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!',-1,negative
1623,Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL,-1,negative
1624,'@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a,-1,negative
1625,Those** PICK UP THE SLACK YOU FUCK BOYS @Apple,-1,negative
1626,Finally got my iPhone 6 in the mail and it comes out of the box with a busted screen.  Thanks @apple,-1,negative
